"","date_id","calendar_date","year_num","month_num","day_num","week_num","week_num_year","year_week_num","day_name","day_name_abbrev","day_number","weekend_ind","season","event_name","event_type","holiday_ind"
"897",19820618,1982-06-18,1982,2,18,25,1982,"1982-25","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"898",19820619,1982-06-19,1982,2,19,25,1982,"1982-25","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"899",19820620,1982-06-20,1982,2,20,25,1982,"1982-25","Sunday","Sun",1,TRUE,"Winter",NA,NA,FALSE
"900",19820621,1982-06-21,1982,2,21,25,1982,"1982-25","Monday","Mon",2,FALSE,"Winter",NA,NA,FALSE
"901",19820622,1982-06-22,1982,2,22,25,1982,"1982-25","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"902",19820623,1982-06-23,1982,2,23,25,1982,"1982-25","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"903",19820624,1982-06-24,1982,2,24,25,1982,"1982-25","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"904",19820625,1982-06-25,1982,2,25,26,1982,"1982-26","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"905",19820626,1982-06-26,1982,2,26,26,1982,"1982-26","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"906",19820627,1982-06-27,1982,2,27,26,1982,"1982-26","Sunday","Sun",1,TRUE,"Winter",NA,NA,FALSE
"907",19820628,1982-06-28,1982,2,28,26,1982,"1982-26","Monday","Mon",2,FALSE,"Winter",NA,NA,FALSE
"908",19820629,1982-06-29,1982,2,29,26,1982,"1982-26","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"909",19820630,1982-06-30,1982,2,30,26,1982,"1982-26","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"910",19820701,1982-07-01,1982,3,1,26,1982,"1982-26","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"911",19820702,1982-07-02,1982,3,2,27,1982,"1982-27","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"912",19820703,1982-07-03,1982,3,3,27,1982,"1982-27","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"913",19820704,1982-07-04,1982,3,4,27,1982,"1982-27","Sunday","Sun",1,TRUE,"Spring","Independence Day","National holiday",TRUE
"914",19820705,1982-07-05,1982,3,5,27,1982,"1982-27","Monday","Mon",2,FALSE,"Spring","Independence Day observed","National holiday",TRUE
"915",19820706,1982-07-06,1982,3,6,27,1982,"1982-27","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"916",19820707,1982-07-07,1982,3,7,27,1982,"1982-27","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"917",19820708,1982-07-08,1982,3,8,27,1982,"1982-27","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"918",19820709,1982-07-09,1982,3,9,28,1982,"1982-28","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"919",19820710,1982-07-10,1982,3,10,28,1982,"1982-28","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"920",19820711,1982-07-11,1982,3,11,28,1982,"1982-28","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"921",19820712,1982-07-12,1982,3,12,28,1982,"1982-28","Monday","Mon",2,FALSE,"Spring",NA,NA,FALSE
"922",19820713,1982-07-13,1982,3,13,28,1982,"1982-28","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"923",19820714,1982-07-14,1982,3,14,28,1982,"1982-28","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"924",19820715,1982-07-15,1982,3,15,28,1982,"1982-28","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"925",19820716,1982-07-16,1982,3,16,29,1982,"1982-29","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"926",19820717,1982-07-17,1982,3,17,29,1982,"1982-29","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"927",19820718,1982-07-18,1982,3,18,29,1982,"1982-29","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"928",19820719,1982-07-19,1982,3,19,29,1982,"1982-29","Monday","Mon",2,FALSE,"Spring",NA,NA,FALSE
"929",19820720,1982-07-20,1982,3,20,29,1982,"1982-29","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"930",19820721,1982-07-21,1982,3,21,29,1982,"1982-29","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"931",19820722,1982-07-22,1982,3,22,29,1982,"1982-29","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"932",19820723,1982-07-23,1982,3,23,30,1982,"1982-30","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"933",19820724,1982-07-24,1982,3,24,30,1982,"1982-30","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"934",19820725,1982-07-25,1982,3,25,30,1982,"1982-30","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"935",19820726,1982-07-26,1982,3,26,30,1982,"1982-30","Monday","Mon",2,FALSE,"Spring",NA,NA,FALSE
"936",19820727,1982-07-27,1982,3,27,30,1982,"1982-30","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"937",19820728,1982-07-28,1982,3,28,30,1982,"1982-30","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"938",19820729,1982-07-29,1982,3,29,30,1982,"1982-30","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"939",19820730,1982-07-30,1982,3,30,31,1982,"1982-31","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"940",19820731,1982-07-31,1982,3,31,31,1982,"1982-31","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"941",19820801,1982-08-01,1982,3,1,31,1982,"1982-31","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"942",19820802,1982-08-02,1982,3,2,31,1982,"1982-31","Monday","Mon",2,FALSE,"Spring",NA,NA,FALSE
"943",19820803,1982-08-03,1982,3,3,31,1982,"1982-31","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"944",19820804,1982-08-04,1982,3,4,31,1982,"1982-31","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"945",19820805,1982-08-05,1982,3,5,31,1982,"1982-31","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"946",19820806,1982-08-06,1982,3,6,32,1982,"1982-32","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"947",19820807,1982-08-07,1982,3,7,32,1982,"1982-32","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"948",19820808,1982-08-08,1982,3,8,32,1982,"1982-32","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"949",19820809,1982-08-09,1982,3,9,32,1982,"1982-32","Monday","Mon",2,FALSE,"Spring",NA,NA,FALSE
"950",19820810,1982-08-10,1982,3,10,32,1982,"1982-32","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"951",19820811,1982-08-11,1982,3,11,32,1982,"1982-32","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"952",19820812,1982-08-12,1982,3,12,32,1982,"1982-32","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"953",19820813,1982-08-13,1982,3,13,33,1982,"1982-33","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"954",19820814,1982-08-14,1982,3,14,33,1982,"1982-33","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"955",19820815,1982-08-15,1982,3,15,33,1982,"1982-33","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"956",19820816,1982-08-16,1982,3,16,33,1982,"1982-33","Monday","Mon",2,FALSE,"Spring",NA,NA,FALSE
"957",19820817,1982-08-17,1982,3,17,33,1982,"1982-33","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"958",19820818,1982-08-18,1982,3,18,33,1982,"1982-33","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"959",19820819,1982-08-19,1982,3,19,33,1982,"1982-33","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"960",19820820,1982-08-20,1982,3,20,34,1982,"1982-34","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"961",19820821,1982-08-21,1982,3,21,34,1982,"1982-34","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"962",19820822,1982-08-22,1982,3,22,34,1982,"1982-34","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"963",19820823,1982-08-23,1982,3,23,34,1982,"1982-34","Monday","Mon",2,FALSE,"Spring",NA,NA,FALSE
"964",19820824,1982-08-24,1982,3,24,34,1982,"1982-34","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"965",19820825,1982-08-25,1982,3,25,34,1982,"1982-34","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"966",19820826,1982-08-26,1982,3,26,34,1982,"1982-34","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"967",19820827,1982-08-27,1982,3,27,35,1982,"1982-35","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"968",19820828,1982-08-28,1982,3,28,35,1982,"1982-35","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"969",19820829,1982-08-29,1982,3,29,35,1982,"1982-35","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"970",19820830,1982-08-30,1982,3,30,35,1982,"1982-35","Monday","Mon",2,FALSE,"Spring",NA,NA,FALSE
"971",19820831,1982-08-31,1982,3,31,35,1982,"1982-35","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"972",19820901,1982-09-01,1982,3,1,35,1982,"1982-35","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"973",19820902,1982-09-02,1982,3,2,35,1982,"1982-35","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"974",19820903,1982-09-03,1982,3,3,36,1982,"1982-36","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"975",19820904,1982-09-04,1982,3,4,36,1982,"1982-36","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"976",19820905,1982-09-05,1982,3,5,36,1982,"1982-36","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"977",19820906,1982-09-06,1982,3,6,36,1982,"1982-36","Monday","Mon",2,FALSE,"Spring","Labor Day","National holiday",TRUE
"978",19820907,1982-09-07,1982,3,7,36,1982,"1982-36","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"979",19820908,1982-09-08,1982,3,8,36,1982,"1982-36","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"980",19820909,1982-09-09,1982,3,9,36,1982,"1982-36","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"981",19820910,1982-09-10,1982,3,10,37,1982,"1982-37","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"982",19820911,1982-09-11,1982,3,11,37,1982,"1982-37","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"983",19820912,1982-09-12,1982,3,12,37,1982,"1982-37","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"984",19820913,1982-09-13,1982,3,13,37,1982,"1982-37","Monday","Mon",2,FALSE,"Spring",NA,NA,FALSE
"985",19820914,1982-09-14,1982,3,14,37,1982,"1982-37","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"986",19820915,1982-09-15,1982,3,15,37,1982,"1982-37","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"987",19820916,1982-09-16,1982,3,16,37,1982,"1982-37","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"988",19820917,1982-09-17,1982,3,17,38,1982,"1982-38","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"989",19820918,1982-09-18,1982,3,18,38,1982,"1982-38","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"990",19820919,1982-09-19,1982,3,19,38,1982,"1982-38","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"991",19820920,1982-09-20,1982,3,20,38,1982,"1982-38","Monday","Mon",2,FALSE,"Spring",NA,NA,FALSE
"992",19820921,1982-09-21,1982,3,21,38,1982,"1982-38","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"993",19820922,1982-09-22,1982,3,22,38,1982,"1982-38","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"994",19820923,1982-09-23,1982,3,23,38,1982,"1982-38","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"995",19820924,1982-09-24,1982,3,24,39,1982,"1982-39","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"996",19820925,1982-09-25,1982,3,25,39,1982,"1982-39","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"997",19820926,1982-09-26,1982,3,26,39,1982,"1982-39","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"998",19820927,1982-09-27,1982,3,27,39,1982,"1982-39","Monday","Mon",2,FALSE,"Spring",NA,NA,FALSE
"999",19820928,1982-09-28,1982,3,28,39,1982,"1982-39","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"1000",19820929,1982-09-29,1982,3,29,39,1982,"1982-39","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"1001",19820930,1982-09-30,1982,3,30,39,1982,"1982-39","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"1002",19821001,1982-10-01,1982,4,1,40,1982,"1982-40","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"1003",19821002,1982-10-02,1982,4,2,40,1982,"1982-40","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"1004",19821003,1982-10-03,1982,4,3,40,1982,"1982-40","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"1005",19821004,1982-10-04,1982,4,4,40,1982,"1982-40","Monday","Mon",2,FALSE,"Spring",NA,NA,FALSE
"1006",19821005,1982-10-05,1982,4,5,40,1982,"1982-40","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"1007",19821006,1982-10-06,1982,4,6,40,1982,"1982-40","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"1008",19821007,1982-10-07,1982,4,7,40,1982,"1982-40","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"1009",19821008,1982-10-08,1982,4,8,41,1982,"1982-41","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"1010",19821009,1982-10-09,1982,4,9,41,1982,"1982-41","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"1011",19821010,1982-10-10,1982,4,10,41,1982,"1982-41","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"1012",19821011,1982-10-11,1982,4,11,41,1982,"1982-41","Monday","Mon",2,FALSE,"Spring","Columbus Day","National holiday",TRUE
"1013",19821012,1982-10-12,1982,4,12,41,1982,"1982-41","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"1014",19821013,1982-10-13,1982,4,13,41,1982,"1982-41","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"1015",19821014,1982-10-14,1982,4,14,41,1982,"1982-41","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"1016",19821015,1982-10-15,1982,4,15,42,1982,"1982-42","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"1017",19821016,1982-10-16,1982,4,16,42,1982,"1982-42","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"1018",19821017,1982-10-17,1982,4,17,42,1982,"1982-42","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"1019",19821018,1982-10-18,1982,4,18,42,1982,"1982-42","Monday","Mon",2,FALSE,"Spring",NA,NA,FALSE
"1020",19821019,1982-10-19,1982,4,19,42,1982,"1982-42","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"1021",19821020,1982-10-20,1982,4,20,42,1982,"1982-42","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"1022",19821021,1982-10-21,1982,4,21,42,1982,"1982-42","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"1023",19821022,1982-10-22,1982,4,22,43,1982,"1982-43","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"1024",19821023,1982-10-23,1982,4,23,43,1982,"1982-43","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"1025",19821024,1982-10-24,1982,4,24,43,1982,"1982-43","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"1026",19821025,1982-10-25,1982,4,25,43,1982,"1982-43","Monday","Mon",2,FALSE,"Spring",NA,NA,FALSE
"1027",19821026,1982-10-26,1982,4,26,43,1982,"1982-43","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"1028",19821027,1982-10-27,1982,4,27,43,1982,"1982-43","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"1029",19821028,1982-10-28,1982,4,28,43,1982,"1982-43","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"1030",19821029,1982-10-29,1982,4,29,44,1982,"1982-44","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"1031",19821030,1982-10-30,1982,4,30,44,1982,"1982-44","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"1032",19821031,1982-10-31,1982,4,31,44,1982,"1982-44","Sunday","Sun",1,TRUE,"Spring","Halloween","Observance",FALSE
"1033",19821101,1982-11-01,1982,4,1,44,1982,"1982-44","Monday","Mon",2,FALSE,"Spring",NA,NA,FALSE
"1034",19821102,1982-11-02,1982,4,2,44,1982,"1982-44","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"1035",19821103,1982-11-03,1982,4,3,44,1982,"1982-44","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"1036",19821104,1982-11-04,1982,4,4,44,1982,"1982-44","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"1037",19821105,1982-11-05,1982,4,5,45,1982,"1982-45","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"1038",19821106,1982-11-06,1982,4,6,45,1982,"1982-45","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"1039",19821107,1982-11-07,1982,4,7,45,1982,"1982-45","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"1040",19821108,1982-11-08,1982,4,8,45,1982,"1982-45","Monday","Mon",2,FALSE,"Spring",NA,NA,FALSE
"1041",19821109,1982-11-09,1982,4,9,45,1982,"1982-45","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"1042",19821110,1982-11-10,1982,4,10,45,1982,"1982-45","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"1043",19821111,1982-11-11,1982,4,11,45,1982,"1982-45","Thursday","Thu",5,FALSE,"Spring","Veterans Day","National holiday",TRUE
"1044",19821112,1982-11-12,1982,4,12,46,1982,"1982-46","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"1045",19821113,1982-11-13,1982,4,13,46,1982,"1982-46","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"1046",19821114,1982-11-14,1982,4,14,46,1982,"1982-46","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"1047",19821115,1982-11-15,1982,4,15,46,1982,"1982-46","Monday","Mon",2,FALSE,"Spring",NA,NA,FALSE
"1048",19821116,1982-11-16,1982,4,16,46,1982,"1982-46","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"1049",19821117,1982-11-17,1982,4,17,46,1982,"1982-46","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"1050",19821118,1982-11-18,1982,4,18,46,1982,"1982-46","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"1051",19821119,1982-11-19,1982,4,19,47,1982,"1982-47","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"1052",19821120,1982-11-20,1982,4,20,47,1982,"1982-47","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"1053",19821121,1982-11-21,1982,4,21,47,1982,"1982-47","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"1054",19821122,1982-11-22,1982,4,22,47,1982,"1982-47","Monday","Mon",2,FALSE,"Spring",NA,NA,FALSE
"1055",19821123,1982-11-23,1982,4,23,47,1982,"1982-47","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"1056",19821124,1982-11-24,1982,4,24,47,1982,"1982-47","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"1057",19821125,1982-11-25,1982,4,25,47,1982,"1982-47","Thursday","Thu",5,FALSE,"Spring","Thanksgiving Day","National holiday",TRUE
"1058",19821126,1982-11-26,1982,4,26,48,1982,"1982-48","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"1059",19821127,1982-11-27,1982,4,27,48,1982,"1982-48","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"1060",19821128,1982-11-28,1982,4,28,48,1982,"1982-48","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"1061",19821129,1982-11-29,1982,4,29,48,1982,"1982-48","Monday","Mon",2,FALSE,"Spring",NA,NA,FALSE
"1062",19821130,1982-11-30,1982,4,30,48,1982,"1982-48","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"1063",19821201,1982-12-01,1982,4,1,48,1982,"1982-48","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"1064",19821202,1982-12-02,1982,4,2,48,1982,"1982-48","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"1065",19821203,1982-12-03,1982,4,3,49,1982,"1982-49","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"1066",19821204,1982-12-04,1982,4,4,49,1982,"1982-49","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"1067",19821205,1982-12-05,1982,4,5,49,1982,"1982-49","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"1068",19821206,1982-12-06,1982,4,6,49,1982,"1982-49","Monday","Mon",2,FALSE,"Spring",NA,NA,FALSE
"1069",19821207,1982-12-07,1982,4,7,49,1982,"1982-49","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"1070",19821208,1982-12-08,1982,4,8,49,1982,"1982-49","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"1071",19821209,1982-12-09,1982,4,9,49,1982,"1982-49","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"1072",19821210,1982-12-10,1982,4,10,50,1982,"1982-50","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"1073",19821211,1982-12-11,1982,4,11,50,1982,"1982-50","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"1074",19821212,1982-12-12,1982,4,12,50,1982,"1982-50","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"1075",19821213,1982-12-13,1982,4,13,50,1982,"1982-50","Monday","Mon",2,FALSE,"Spring",NA,NA,FALSE
"1076",19821214,1982-12-14,1982,4,14,50,1982,"1982-50","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"1077",19821215,1982-12-15,1982,4,15,50,1982,"1982-50","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"1078",19821216,1982-12-16,1982,4,16,50,1982,"1982-50","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"1079",19821217,1982-12-17,1982,4,17,51,1982,"1982-51","Friday","Fri",6,FALSE,"Spring",NA,NA,FALSE
"1080",19821218,1982-12-18,1982,4,18,51,1982,"1982-51","Saturday","Sat",7,TRUE,"Spring",NA,NA,FALSE
"1081",19821219,1982-12-19,1982,4,19,51,1982,"1982-51","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"1082",19821220,1982-12-20,1982,4,20,51,1982,"1982-51","Monday","Mon",2,FALSE,"Spring",NA,NA,FALSE
"1083",19821221,1982-12-21,1982,4,21,51,1982,"1982-51","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"1084",19821222,1982-12-22,1982,4,22,51,1982,"1982-51","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"1085",19821223,1982-12-23,1982,4,23,51,1982,"1982-51","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"1086",19821224,1982-12-24,1982,4,24,52,1982,"1982-52","Friday","Fri",6,FALSE,"Spring","Christmas Day observed","National holiday, Christian",TRUE
"1087",19821225,1982-12-25,1982,4,25,52,1982,"1982-52","Saturday","Sat",7,TRUE,"Spring","Christmas Day","National holiday, Christian",TRUE
"1088",19821226,1982-12-26,1982,4,26,52,1982,"1982-52","Sunday","Sun",1,TRUE,"Spring",NA,NA,FALSE
"1089",19821227,1982-12-27,1982,4,27,52,1982,"1982-52","Monday","Mon",2,FALSE,"Spring",NA,NA,FALSE
"1090",19821228,1982-12-28,1982,4,28,52,1982,"1982-52","Tuesday","Tue",3,FALSE,"Spring",NA,NA,FALSE
"1091",19821229,1982-12-29,1982,4,29,52,1982,"1982-52","Wednesday","Wed",4,FALSE,"Spring",NA,NA,FALSE
"1092",19821230,1982-12-30,1982,4,30,52,1982,"1982-52","Thursday","Thu",5,FALSE,"Spring",NA,NA,FALSE
"1093",19821231,1982-12-31,1982,4,31,1,1983,"1983-01","Friday","Fri",6,FALSE,"Spring","New Year's Day observed","National holiday",TRUE
"1094",19830101,1983-01-01,1983,1,1,1,1983,"1983-01","Saturday","Sat",7,TRUE,"Winter","New Year's Day","National holiday",TRUE
"1095",19830102,1983-01-02,1983,1,2,1,1983,"1983-01","Sunday","Sun",1,TRUE,"Winter",NA,NA,FALSE
"1096",19830103,1983-01-03,1983,1,3,1,1983,"1983-01","Monday","Mon",2,FALSE,"Winter",NA,NA,FALSE
"1097",19830104,1983-01-04,1983,1,4,1,1983,"1983-01","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"1098",19830105,1983-01-05,1983,1,5,1,1983,"1983-01","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"1099",19830106,1983-01-06,1983,1,6,1,1983,"1983-01","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"1100",19830107,1983-01-07,1983,1,7,2,1983,"1983-02","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"1101",19830108,1983-01-08,1983,1,8,2,1983,"1983-02","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"1102",19830109,1983-01-09,1983,1,9,2,1983,"1983-02","Sunday","Sun",1,TRUE,"Winter",NA,NA,FALSE
"1103",19830110,1983-01-10,1983,1,10,2,1983,"1983-02","Monday","Mon",2,FALSE,"Winter",NA,NA,FALSE
"1104",19830111,1983-01-11,1983,1,11,2,1983,"1983-02","Tuesday","Tue",3,FALSE,"Winter",NA,NA,FALSE
"1105",19830112,1983-01-12,1983,1,12,2,1983,"1983-02","Wednesday","Wed",4,FALSE,"Winter",NA,NA,FALSE
"1106",19830113,1983-01-13,1983,1,13,2,1983,"1983-02","Thursday","Thu",5,FALSE,"Winter",NA,NA,FALSE
"1107",19830114,1983-01-14,1983,1,14,3,1983,"1983-03","Friday","Fri",6,FALSE,"Winter",NA,NA,FALSE
"1108",19830115,1983-01-15,1983,1,15,3,1983,"1983-03","Saturday","Sat",7,TRUE,"Winter",NA,NA,FALSE
"1109",19830116,1983-01-16,1983,1,16,3,1983,"1983-03","Sunday","Sun",1,TRUE,"Winter",NA,NA,FALSE
"1110",19830117,1983-01-17,1983,1,17,3,1983,"1983-03","Monday","Mon",2,FALSE,"Winter",NA,NA,FALSE
